time,language,tweets
2021-04-01 19:49:23,en,"Minnesota got federal funding to cover the cost of its COVID-19 vaccine campaign targeted at people who are hesitant to get a shot, Ehresmann said.

She couldn't immediately say how much the state is spending."
2021-04-01 19:49:23,en,Got all that COVID vaccine in me now. https://t.co/76f5VdRnYh
2021-04-01 19:49:22,und,@CROWSPLAY1 https://t.co/jkzazLbVT1
2021-04-01 19:49:20,en,".@RIhealth says about 12,000 additional COVID-19 vaccination appointments will be posted on https://t.co/NoFPxTnnx1 at 5 p.m. Friday

 https://t.co/FfHKQMRyOx"
2021-04-01 19:49:20,pt,@JovemPanNews A foto é verdadeira. E essa pessoa ainda disse que ESTÁ FELIZ POR TER TOMADO A VACINA. O caso é extremamente raro (só ele teve até hoje). TOMEM VACINAS. https://t.co/29vUUitVza
2021-04-01 19:49:17,en,'Everyone here is confused': Europe's see-sawing over AstraZeneca's vaccine is stoking uncertainty - CNBC https://t.co/tTKvShT0wt https://t.co/1cRNvfF5C6
2021-04-01 19:49:16,en,"https://t.co/kJ1IuehRka

Another example of a non elected official trying to tell people what to do.  Here's what doctor Baldy should do.  SHUT UP AND GROW HAIR"
2021-04-01 19:49:13,it,"Gli inetti criminali riescono a farsi criticare dalla WHO. 
Incredibile. 

Covid: Europe's vaccine rollout 'unacceptably slow' - WHO https://t.co/Wi0geQddzD"
2021-04-01 19:49:11,en,@DavidMo21089060 are you getting the hiv vaccine or the covid one?
2021-04-01 19:49:11,en,"If you or someone you know has a substance abuse disorder, they are now part of a priority group to receive the COVID vaccine. I wrote about the CDC update for @TreatmentMag:

https://t.co/X0hXSGNQEH"
2021-04-01 19:49:11,en,"🤩EPIC GAMER MOMENT!!🤯
got my second dose of the covid vaccine!!!! https://t.co/tmofIabHHe"
2021-04-01 19:49:11,en,nyt says we’re on pace for 70% of the population to have at least one dose by mid-june https://t.co/rvXXBTwtOm https://t.co/oUGxKXSLSa
2021-04-01 19:49:09,en,New post: Hogan: All Marylanders can now pre-register to get a COVID-19 vaccine https://t.co/epWRNAVcFH
2021-04-01 19:49:09,en,"@Christi75367510 The vaccine wasn't brought in for Covid. 

Covid was brought in for the vaccine."
2021-04-01 19:49:08,en,Nursing students who refuse Covid-19 vaccine banned from taking up clinical placements with HSE https://t.co/7tnEBbyYPZ
2021-04-01 19:49:07,en,"Someone questioning school closures is not spreading misinformation.

Someone questioning vaccine passports is not an anti-vaxxer. 

Someone questioning the effectiveness of lockdowns is not a covid denier.

One can reject the response while accepting the existence of the virus."
2021-04-01 19:49:05,und,@Marek_Kaletka @JacekJaworskiGd @twojciechowski0 @PatrykWachowiec @SamselMarcin https://t.co/6KAB1D8Sme
2021-04-01 19:49:00,und,via @NYTimes  https://t.co/Rd5YutPjku
2021-04-01 19:48:57,en,"If I already had Covid, then why do I need to get the vaccine so I don’t get Covid? Then, why would I be treated like a Jew with no passport Holocaust Covid papers  when I didn’t need to get the vaccine anyways? #mybodymychoice"
2021-04-01 19:48:52,en,"The Facts About Pfizer and BioNTech’s COVID-19 Vaccine | pfpfizeruscom https://t.co/tIP7NCJqCp - Like all other ""investigational vaccines"" currently being trialled in the US, the Pfizer's vaccine ""has not been approved or licensed by the @US_FDA"" yet."
2021-04-01 19:48:49,en,"@BCOOL333 For COVID, no. The vaccine doesn’t give you immunity. You need a booster. It hasn’t been tested. Like the flu and pneumonia shots it’s not requires."
2021-04-01 19:48:48,en,Finally had the First Dose of COVID Vaccine today 1 st April 2021. Second Dose will be on 22nd June 2021.
2021-04-01 19:48:46,en,"I want to be clear here: I had covid, I have a strong antibody response that hasn’t faded in the last year, but I still can’t wait to get the vaccine beside it will make my antibody response *hundreds of times* stronger than it already is.

Get vaccinated!"
2021-04-01 19:48:46,en,"Exciting news! DBH received 400 doses of the COVID-19 vaccine and is vaccinating DBH employees and contract providers, as well as those with a serious mental illness or a substance use disorder and their caregivers. #SBCountyTogether #COVID19Vaccine https://t.co/MWeE9hOruE"
2021-04-01 19:48:45,und,@CROWSPLAY1 https://t.co/JAubTwDgKx
2021-04-01 19:48:44,en,Once again Cone Health has oodles of vaccine appointments open. https://t.co/J5UCIVt9GV
2021-04-01 19:48:44,en,I’ve had my Covid vaccine  #northantshour
2021-04-01 19:48:42,en,What scientists do and don’t know about the Oxford–AstraZeneca COVID vaccine https://t.co/7o30FZBMRM
2021-04-01 19:48:40,en,”Where Is Your God Of Elijah”- Pastor Chris Oyakhilome Criticize Christians Taking COVID-19 Vaccine https://t.co/CeOEK80jPY
2021-04-01 19:48:39,en,The pharmacies taking part in the provincial program will be providing the COVID-19 vaccines to those 55 and up #LdnOnt https://t.co/ILnl6KUYy1
2021-04-01 19:48:38,en,"Vaccine Passports are a Communistic takeover of our freedoms &amp; rights.
Regular passports have worked for years.
Dems never suggested a Influenza Passport &amp; influenza killed thousands every yr. except this yr. &amp; it suddenly went away with Covid 🤔🤔🤔🤥🤥
Covid passport is stupid. https://t.co/EkgWRRNluY"
2021-04-01 19:48:38,en,Got the COVID vaccine and now I can’t stop eating laughing cow cheese which are now made with 1/3 less fat and have just 45 calories per mini-wedge! Get some laughing cow cheese at a vender near you!
2021-04-01 19:48:34,en,"Russia registers 'world's first' COVID-19 vaccine for dogs, cats and other animals https://t.co/SqeFTGG9aq"
2021-04-01 19:48:32,en,"@Lawrence @JoeBiden's killed 159,644 Americans as of 4/01.

Even with the Trump Vaccine, @POTUS fails to protect us from Covid-19!"
2021-04-01 19:48:31,en,"Are we vaccinating folks with serious underlying conditions, yet? #COVIDOntario 
https://t.co/9kqVOUQNEa"
2021-04-01 19:48:30,en,I got my second dose Pfizer covid vaccine yesterday. So far no side effects. The vaccine is safe and scientifically proven to end this pandemic. Do it once you are elegible.
2021-04-01 19:48:30,en,They ask “How did they come up with a vaccine that quickly? And how do they even know for sure it’s even working?” But don't really want answers - Willful ignorance masquerading as skepticism https://t.co/JsH2JPXfyL
2021-04-01 19:48:29,en,"Is it just me or does it seem like the country is teetering much more over the edge today than 6 mo ago? Trillions &amp; trillions of spending, Covid vaccine supply/production issues, possibly forced vaccine passports, the border/migrant crisis, and the IRS is on vacation"
2021-04-01 19:48:25,en,"https://t.co/kJ1IuehRka

@chicagosmayor will you and doctor baldy say the same thing when you enable hooligans to loot in the name of ""GEORGE FLOYD"". RESIGN NOW YOU LYING TYRANTS"
2021-04-01 19:48:20,en,Covid US: 15m doses of Johnson &amp; Johnson vaccine ruined by ingredient mix-up by its contractor | Daily Mail Online https://t.co/1taUglzCvy
2021-04-01 19:48:19,en,"@dragon7t @adamcarolla No, not the flu. I love when ppl speak about things theyre too lazy to research on their own, but just repeat cnn like they dont bs. Over 99% covid survival rate, but the vaccine causes 1 in 5 ppl to have level 4 reaction. Go figure. Majority of ppl are better jusy catchin covid"
2021-04-01 19:48:19,en,"Want to work at CVS Health? We're hiring in Villas, NJ! Click for details: https://t.co/BoWgX9frNE #cvspharmtech #pharmacy"
2021-04-01 19:48:16,en,"COVID-19: Taylor County adds 16 cases Thursday. VA clinics offer COVID-19 vaccine. State inpatients drop below 3,000. https://t.co/G5MYl0S5oE"
2021-04-01 19:48:14,en,@nouveausoho Still fucked off that these ridiculous conspiracy theories about Bill Gates microchipping humanity is being used as a shield against the very real scandal that his foundation strong-armed a public university into giving one of their clients exclusive rights to a COVID vaccine
2021-04-01 19:48:11,en,"@snopes That was the plan all along. Biden had very little part in there being enough vaccine. 
https://t.co/gp7MXjYpRp"
2021-04-01 19:48:08,en,Which #vaccine is safest? Which one is the most effective? Questions answered:  https://t.co/DxpSw9otdf
2021-04-01 19:48:08,en,"Vaccine working in Washington State. Of over a million people vaccinated only about 100 [0.01%] have gotten COVID-19. @ushahmd of the @WADeptHealth ""Every vaccine on the market right now prevents severe disease and death in most cases"" https://t.co/nNoG299jWv"
2021-04-01 19:48:07,en,"In Dallas, communities that need #COVID19 vaccines the most aren't receiving them. 

Learn how community health workers are helping to ensure vaccines reach the communities that need them most, even as local governments struggle with rollout: https://t.co/UuNxtTL0uj"
2021-04-01 19:48:06,en,"pro-tip: call your local clinic for the COVID-19 vaccine, don't bother w/ the pharmacy- you'll get a more experienced delivery of the shot &amp; get an appointment very quickly
I did this and got an appointment for my wife same day and for myself next day"
2021-04-01 19:48:01,en,@jessehawken Based on this statement I do sincerely believe Ford thinks the COVID vaccine is a big cartoon bad-guy that he can visibly see and apprehend and get a million dollar reward for
2021-04-01 19:48:00,en,Pro wrestling company to distribute Covid vaccine via hardcore match thumbtacks. https://t.co/6mc1sBnj4M
2021-04-01 19:47:59,en,"Vaccine appointments available at Walmart Princeton Supercenter on Apr 7. Sign up here, zip code 55371:
https://t.co/zfFnn9Yvn7"
2021-04-01 19:47:59,en,My arm is sore af but so glad to have received my first dose of covid vaccine!
2021-04-01 19:47:58,en,Company at the heart of Johnson &amp; Johnson's Covid vaccine woes has a series of citations https://t.co/rq2n2y6IVa via @CNBC @AP
2021-04-01 19:47:57,en,"Called early this morning to schedule an appointment for the COVID vaccine, got put on a callback list. Got called back, only to listen to 5 minutes of static...and subsequently losing my call spot to schedule an appointment. @CTDPH"
2021-04-01 19:47:57,en,Getting my covid vaccine at the university’s stadium is slightly making up for the stadium fee I’ve paid every semester as a grad student #vaxcrew https://t.co/WGPgQRG9nn
2021-04-01 19:47:56,en,"@SpeedballTaters @Timcast You're still infectious if you get infected, even if you've been vaccinated; they've been repeating this for months.

More importantly, regardless of which vaccine you get in the USA, 0% of people vaccinated will die or wind up in the hospital from Covid-19."
2021-04-01 19:47:55,en,This is a great ⁦@ezraklein⁩ column featuring ⁦@ATabarrok⁩ prominently. I’m still not sure I agree w/ all of Alex’s goals - I’m still wary of challenge trials until we have highly effective treatments for COVID - but many should be pursued.  https://t.co/6wtgxmYMBs
2021-04-01 19:47:52,en,"Pfizer COVID-19 Vaccine Effective Up To 6 Months Later, Study Finds
https://t.co/lkzhw3WFo6"
2021-04-01 19:47:52,en,"While I feel for the pets and pet owners, let’s focus our efforts on taking care of humanity. Covid: Will your pet need a coronavirus vaccine? - BBC News https://t.co/0Hkz81Ux75"
2021-04-01 19:47:49,en,Are you aged 55 to 65 and tried to get a COVID-19 vaccine appointment in #RichmondBC? Were you successful? Let me know... mrantanen@richmond-news.com https://t.co/Q0G2NSwgRV
2021-04-01 19:47:47,en,#Pfizer says vaccine protection lasts at least 6 months after 2nd shot https://t.co/BVmx88qb5X via @nbcnews #Coronavirus #Covid_19Vaccines
2021-04-01 19:47:43,en,"Three #Muskoka pharmacies chosen for COVID-19 immunizations for those 55 and older in #Huntsville #Gravenhurst and #Bracebridge.
https://t.co/Na4gJsyKVz"
2021-04-01 19:47:42,de,@notgxku pfizer covid-19 vaccine
2021-04-01 19:47:41,en,David's vlog: Receiving a COVID-19 vaccine in Wuhan.    https://t.co/BYsIoWY2od
2021-04-01 19:47:40,en,Just read that 90% of the covid vaccine injury claims are denied... https://t.co/akaXaxKkT5
2021-04-01 19:47:38,en,The NIH has started conducting clinical trials to better evaluate the Moderna COVID-19 vaccine on healthy adults. How effective do you think this vaccine will be? @HPEX353_1 #HPEX353_1 #HRD https://t.co/HaQBMqVHEZ
2021-04-01 19:47:37,en,"Company behind J&amp;J COVID-19 vaccine blunder cited for cracked vials, mold issues in past, report reveals

https://t.co/6MolFNe6cV
I see J&amp;J partners with scum companies but trust the vaccine? Why?"
2021-04-01 19:47:34,en,Over 55. Getting there.  https://t.co/bFDQgOlbKe
2021-04-01 19:47:33,en,I can't believe one of my parents is actually anti-covid-vaccine and refusing to take the shot. There is a scientist in your own family and you prefer believing propaganda on TV😪
2021-04-01 19:47:29,fr,"@LevyAntoine traduit @ATabarrok en français : ""La prudence si tendre et circonspecte est mortelle ennemie de hautes exécutions"".
Voir aussi : https://t.co/H2FN3SAj9W https://t.co/KY82AUFCrF"
2021-04-01 19:47:29,en,✅ Schedule COVID vaccine appointments.
2021-04-01 19:47:27,en,"glad to see everything is going swimmingly...precise scientific standards and all

https://t.co/rZcAvLVy9B"
2021-04-01 19:47:26,en,Washington’s COVID vaccine leader weighs in on struggles and successes - https://t.co/21efBr0UvM
2021-04-01 19:47:25,en,"With millions more Americans getting vaccinated every day, some have complained about fever, fatigue and other ailments they weren't expecting. Don't panic, doctors say. Side effects from COVID-19 vaccines won't last long. https://t.co/8DquJZasqK"
2021-04-01 19:47:21,en,❗️not april fools joke who wants to kiss after my covid vaccine❗️
2021-04-01 19:47:20,en,"@bencorke @mariechester999 @SkyNews Also over 1million in UK have 'long Covid'. I'm not particularly worried that Covid would kill me but having seen some of the long term impacts I'm well up for the vaccine. That does frighten me, happy to admit it."
2021-04-01 19:47:19,en,"COVID Vaccine for Pets? This Country Says It Has It
https://t.co/F6y7H466fT"
2021-04-01 19:47:15,en,Israel as one of the countries winning the COVID-19 vaccine rollout race is on the new list. https://t.co/EZFRfgv02f
2021-04-01 19:47:14,en,@cuthberto5 @hartng I take your answer to be yes. What do you mean my stringent reviews? Please what stage of  normal vaccine development processes  was skipped in the covid 19 Vaccine?
2021-04-01 19:47:11,en,"@GovMikeDeWine The hell with their health any other month, right? And instead of pushing a vaccine you could take the opportunity to encourage them to see or find a PCP as certain ethnicities are prone to different diseases as we age. Oh wait, you just have covid on the brain, no logic."
2021-04-01 19:47:08,en,Virginia law denies benefit to some healthcare workers who refuse COVID-19 vaccine #HealthCare #health via https://t.co/W87dEfFC2X https://t.co/DXhfoBPKTP
