time,language,tweets
2021-04-03 15:27:03,en,"""Poor Dorothy, no more Emerald City in 
the Land of Oz"" United States of America.""
What You Need to Know About Your Vaccine Card https://t.co/FKMYXgDwnm"
2021-04-03 15:26:59,en,Why restricting AstraZeneca vaccines in Canada means balancing 'vaccine risk vs. disease risk' | CBC News https://t.co/xOz1j9XshZ
2021-04-03 15:26:58,en,"Number of COVID Vaccine Injuries Reported to VAERS Surpasses 50,000, CDC Data Show • Children's Health Defense https://t.co/2taNVkpGBL"
2021-04-03 15:26:53,en,"It's been a crazy week. Between feeling under the weather from the COVID vaccine and our cat, Bryza, having some health issues, Slavic Saturday didn't happen. Instead, I'll be doing a Q&amp;A along with my wife Andrea tomorrow to answer your questions.

Reply or DM to ask! https://t.co/D9qudHhthO"
2021-04-03 15:26:50,en,Covid-19 vaccine passport efforts draw opposition from GOP lawmakers https://t.co/81qtbs1ZnH
2021-04-03 15:26:44,en,Why you can't compare Covid-19 vaccines https://t.co/0K1kl31MiQ #COVID #vaccine #health #science
2021-04-03 15:26:44,en,"@Chahali Anha! That covid vaccine gat you their, but why does it last only for 6 months with high effectiveness?
Does that means the one who takes is likely and prone to get covid-19 virus after 6 months again?"
2021-04-03 15:26:42,en,if y’all ever feel like you can’t get a covid vaccine try checking CVS at midnight bc that’s when they open their appointments 🤍
2021-04-03 15:26:37,en,"Also, don’t even think about another CCP model for Covid Vaccine GPS Digital Passports in Michigan. The CCP model Covid Response model was a horrible policy decision. Vaccine business safety stickers grift either. @TweetMichigan @GovWhitmer @MIAttyGen @CDCDirector @HHSPopAffairs"
2021-04-03 15:26:33,und,@AngryCardio @mikejohansenmd @chadinabhan @JHowardBrainMD @MartyMakary https://t.co/0nZz3si3Ow
2021-04-03 15:26:31,en,"@alyankovic you should make a parody of Funky Cold Medina called Funky Cold Moderna, loosely based on the covid vaccine"
2021-04-03 15:26:25,en,"D E M O C R A C Y 
——————————

🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧

🇬🇧   Majority  Rules  🇬🇧

🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧 🇬🇧

Did citizens vote ??? On:
Mask
Vaccine
Lockdowns 
PCR Testings
Vaccine Passports

#uk #covid #vaccine #lockdown2021"
2021-04-03 15:26:22,en,"Comedian @amyschumer shares a video of herself receiving the COVID-19 vaccine in New York.

#ICYMI
https://t.co/Iae3n3mzA9 https://t.co/ZIeOIXxMMk"
2021-04-03 15:26:21,en,"@DrNeilStone I won't refuse a vaccine. But anyone who cares about the future of vaccines, public health and infectious disease control beyond covid should fight covid vaccine passports, not give in. It's just the worst idea ever on so many levels."
2021-04-03 15:26:21,en,"#UK regulator says #AstraZeneca #Covid-19 #vaccine safe after 7 blood clot deaths
https://t.co/JoGlnxNhz9"
2021-04-03 15:26:20,en,"In a statement to the Star, Toronto Public Health outlined multiple ways the city is supporting an equitable vaccine rollout, including funding and community engagement planning to combat hesitancy and assist vulnerable groups in getting vaccinated. https://t.co/nCpPf3SZmW"
2021-04-03 15:26:20,en,"@sir_houston @patriottakes Short version: she thinks that the COVID vaccine is going to kill everyone because she searched ""COVID vaccine will kill everyone"" on duckduckgo and found a webpage that agreed."
2021-04-03 15:26:14,en,my entire arm swollen from the covid vaccine
2021-04-03 15:26:14,en,I used to have COVID-19 vaccine envy. No longer. I now have that sense of immunity that comes from being fully vaccinated. https://t.co/GK5SiW0Ta5
2021-04-03 15:26:13,en,"@MarkedByCovid @WHCOVIDResponse @kdurquiza @COVIDNewsByMIB @Coronavirusgoo1 @amylame @CareQualityComm  Getting Shot … Part Two of the COVID-19 Vaccine, The Fun Part https://t.co/EA7zTW1pqP"
2021-04-03 15:26:13,en,Coronavirus news live: UK reports seven post-vaccine blood clot deaths | The Independent https://t.co/zKt4iIJKET
2021-04-03 15:26:12,en,"@sloyoroll01973 👠

We all are.

You'll be fine.

You're much more likely to die from Covid  than from vaccine."
2021-04-03 15:26:09,en,"""I’m quite worried about the variants,"" said the epidemiologist, who stressed the need for a backup plan to work alongside COVID-19 vaccines. https://t.co/nbKXoqBZAR via @HuffPost"
2021-04-03 15:26:05,en,"As of Saturday morning, 31.7% of Virginia’s population had received at least one dose of a COVID-19 vaccine, and 17.2% of the population was fully vaccinated. https://t.co/E0LR5WxNrz"
2021-04-03 15:26:04,en,Each day is producing positive news regarding vaccine effectiveness against COVID.  Let’s take care of each other by getting vaccinated!
2021-04-03 15:26:01,en,COVID-19: Second vaccinations pass five million as UK reports lowest deaths since September | UK News | Sky News https://t.co/0TqSiAiCSc
2021-04-03 15:26:00,en,I’m so happy right now.  Had a great experience getting my first dose of the Pfizer COVID-19 vaccine at Walgreens.  Hardly any pain at the injection sight!
2021-04-03 15:26:00,en,"Another 10 deaths have been recorded in the UK within 28 days of a positive #COVID19 test, according to govt figures.

Over five million people have now had two vaccine doses, with a further 256,870 second jabs given in the last 24-hour period.

Latest: https://t.co/gowH5s3EHP https://t.co/KfS7HrqCHE"
2021-04-03 15:25:59,en,"@TinySgm I’m thinking about doing a video on COVID and Vaccine deniers. I was diagnosed with an upper respiratory infection yesterday, but got a COVID test just in case. Made me think about it"
2021-04-03 15:25:56,en,"“It favours people who can go in these lineups, favours people with access to internet, who can speak English, who are well enough to go and get the vaccine, and receive the vaccine without question,” Dr. Amit Arya, a palliative care doctor said.

https://t.co/nCpPf3SZmW"
2021-04-03 15:25:56,en,"Apparently Johnson said yesterday

That people who'd already had covid would be covered by his passport

Because they'd already have some immunity

So why did Johnson have the vaccine after having 'covid'"
2021-04-03 15:25:55,en,"@jeff_nyc_fll @aslavitt46 @johncusack I. No, no vaccine for me; mRNA Vaccines are insufficiently tested and do not have final approval. We’re talking about human medical experiments. Even after the vaccination you may get Covid, you are contagious to others, you have to wear a mask ...
II."
2021-04-03 15:25:54,en,"@IamAntonioF black people are dying very disproportionately due to corona virus.  You contributing to vaccine hesitancy = more deaths of black seniors.

Pfizer/Moderna  RNA vaccines already in development for years due to SARS. (Covid 19 is a corona virus -just like SARS from 18 years ago)."
2021-04-03 15:25:52,en,"Is the Second Dose Bad? If I Feel OK, Is It Working? Can I Take Tylenol? https://t.co/PGn6PUSU6K"
2021-04-03 15:25:51,en,"It was a accident. 🤔🤔🤔

https://t.co/sMYKInH6Iq"
2021-04-03 15:25:51,en,@WeWillBeFree82 ok so don’t get the vaccine ??? I hope it doesn’t destroy your family too much when you get covid n d*e
2021-04-03 15:25:48,und,"Ugh.
https://t.co/cWpuCDXkrv"
2021-04-03 15:25:47,en,I got my second COVID vaccine today!! 🌟
2021-04-03 15:25:40,en,@DrMcKinn @SNWilsonMD @4theluvofJEN @moved2italy @Brindlepooch @Truthsp73957317 @Victoriagatoll1 @nathaliejacoby1 @MaribethJur @Realmrssepia1 @climatevegan @Gemini21BLM @Maddog4Biden @AlexaNielsen6 @MarciaBarrie @GelberLaw @florainvc Thanks so much for the tag!. Happy Saturday everyone. I got the J&amp;J vaccine Thursday for which I'm grateful. Thank you @JoeBiden! It kicked my butt for a couple days but that's far better than getting Covid for real.
2021-04-03 15:25:37,en,"@mscalicares @JoyAnnReid 2/2: Plus, until you're fully vaccinated you can still get COVID. Ideally you get the vaccine, quarantine 4 weeks or 3 weeks depending on which vaccine you get. Get your 2nd dose, then quarantine for 2 weeks and then you're fully vaccinated. You can still get it, but odds are low"
2021-04-03 15:25:36,en,"@__________jason @CNN I’m afraid you have a very wrong idea of the massive amounts of vaccine that still need to be delivered,&amp; the fact that you can still get COVID while you are in the vaccine progress. 

If these vaccines don’t last longer than 6 months, it’s going to get much more complicated."
2021-04-03 15:25:33,en,"Vaccine appointments are available at

Walgreens/Duane Reade (Pfizer)
95 Wall Street, Manhattan, NY, 10005
(800) 925-4733

https://t.co/m8WhXmGZhG"
2021-04-03 15:25:33,en,"Vaccine appointments are available at

Walgreens/Duane Reade (Pfizer)
32 East 170th Street, Bronx, NY, 10452
(800) 925-4733

https://t.co/WOlzf8iVGn"
2021-04-03 15:25:27,en,"Covid-19: Seven UK blood clot deaths after AstraZeneca vaccine

https://t.co/Mys4R8quml"
2021-04-03 15:25:26,en,"March 31st, 2021 :
About the so called #Vaccine
 “Solidarity “ . Production and Export of vaccines by region. 😏
#China #USA #India #EU #UK 
https://t.co/6qgNIcXf7z"
2021-04-03 15:25:25,en,"Feeling grateful today. @arkync and I had the second COVID-19 vaccine yesterday, and we’re both feeling good today. And our @FriendsWithDogs podcast has gotten a lot of great reviews from a lot of new listeners recently. It’s a good Saturday."
2021-04-03 15:25:20,en,@1KEVQN @MFan113 @mike_beall28 @Mets Vaccine does NOT prevent you from getting covid. NO way to know IF you have immunity. LMAO!  What fools.   ZERO long term studies....a vaccine that has NOT been approved.....only emergency use....because YOU are test subjects.....let's revisit you and you're health in a year.
2021-04-03 15:25:19,en,"The vaccination system as it stands now, with multiple websites, is extremely difficult for seniors to navigate, especially those who don’t speak English as a first language, said @SabiVM, co-founder of the South Asian Health Network.

https://t.co/nCpPf3SZmW"
2021-04-03 15:25:19,en,"@GMRasp @Asilverlining20 @TinaG_SD @maybemoremooney @Suffering_Jeff @NateSilver538 1/ On further thought, I think that after a few more months—after everyone who wants the vaccine, gets it—we can stop wearing masks. And the Typhoid Mary's among us—errrr I mean Covid Ken's—among us, who might still be carriers..."
2021-04-03 15:25:10,und,https://t.co/DkM6KWtQ9m
2021-04-03 15:25:10,en,JUST GOT MY COVID VACCINE BABBYYYY
2021-04-03 15:25:02,en,"Here is the Accelerated Vaccine Phase Update from earlier this week:

April 5th - Phase 1B
April 12th - Phase 1C
April 19th - All Pennsylvanians

For a map of all COVID-19 vaccine providers in PA visit: https://t.co/urWMdM2AWy https://t.co/sTQmyiDRy4"
2021-04-03 15:25:01,en,"The family members further said that due to the double dosage of vaccination, the woman developed mild swelling in hand.
 https://t.co/HGgcoBI9my"
2021-04-03 15:24:49,und,@esabine1980 @Americandad2022 @miakhalifa https://t.co/yaX6yjwdH0
2021-04-03 15:24:49,en,"@marksausages @EwanMacKenna Ye
Take a look at U.K government information for recipient AstraZeneca Covid-19 vaccine or
U.K government information for professionals....."
2021-04-03 15:24:45,en,"@HitchinCarl The Covid vaccine does not confer immunity. It merely reduces the severity of the disease. Ergo you should not support the enforcement of this on everyone, nor should U support CCP-style passport. That is all. I am proud to be British too. &amp; I am in the minority, not YOU."
2021-04-03 15:24:43,en,Good information on Covid-19 vaccination issues via @NYTimes https://t.co/E7gSIEKrdF
2021-04-03 15:24:41,fr,"En lisant le sujet, deux doses de vaccin Spoutnik V après contaminé ? Il y a un grand problème avec le vaccin Russe. Attention, attention, c'est n'est pas bon.
Vacciné au Spoutnik V, le président argentin testé positif au Covid-19 https://t.co/thFKFSXKU5 via @BFMTV"
2021-04-03 15:24:41,en,Take over the rights and distribution of the patents and vaccines and give them to the NIH. https://t.co/E7iS1vwgRc by @lhfang
2021-04-03 15:24:39,en,"Look, if you want to beleive in these masks and covid and this ""vaccine"" then beleive what you want. But I don't and I, as an American, have a right to not wear a mask, not beleive I'm going to die from Covid and not get the ""vaccine"". Please respect my right like you want yours!"
2021-04-03 15:24:38,en,"@clinger43 “While not an FDA approval, today’s emergency use authorization of the Pfizer-BioNTech COVID-19 Vaccine...” - December 2020"
2021-04-03 15:24:36,en,okay but like what if someone manifested zeke into our world and now we have spinal fluid that turns us into titans in our covid vaccine #aot
2021-04-03 15:24:30,en,"There’s no doubt in my mind that with adequate resources, my girlfriend could have made a Covid vaccine by now"
2021-04-03 15:24:27,en,"The Ontario COVID-19 Science Advisory Table released data Thursday that indicates vaccines are not reaching the highest-risk populations across age groups.  
https://t.co/nCpPf3SZmW https://t.co/PpysrhHjne"
2021-04-03 15:24:24,en,"There’s no real news in this article. Its just one damn paragraph. It’s a paragraph of maybes and could be’s that have no source to back it up. This is literally a propaganda paragraph meant to make people think a certain way, not inform anyone at all. https://t.co/fFFbk1Z3Tc"
2021-04-03 15:24:23,en,"@shilpakannan And to add to that:

* What is the average blood clot death rate during this time period &amp; how significant is this figure?

* Were they taking any other medication (inc the pill) that could be the cause?

* What are the COVID survival figures as a result of the vaccine?"
2021-04-03 15:24:18,en,"@Khloexxc1 @itsakeilayt The vaccine has been in development since 2009. It was originally to combat SARS, but since COVID is just a variation of SARS, they reformatted it slightly to work against COVID. So it wasn’t rushed or anything. They’ve been working on it for a long time."
2021-04-03 15:24:18,en,"Oh, another vaccine making Covid cases go up....well there’s a surprise https://t.co/K193CuVWWa"
2021-04-03 15:24:17,en,Schedule my appointment for my COVID 19 vaccine 👌🏼 and I’m nervous lol
2021-04-03 15:24:15,en,These two groups tend to report more COVID vaccine side effects. This is why https://t.co/GIFGyLKOPp
2021-04-03 15:24:12,en,"@dflow21 yeah same I literally just got over covid about a month ago now &amp; got my 1st dose of the vaccine thursday &amp; was up all night w/ 102 fever, shakes &amp; chills lol just like the beginning of covid when I had it"
2021-04-03 15:24:11,en,"The whole vaccine debate comes down to something very simple. Nobody forces you to have a major credit card, but you need one to live in this world. Same with proof of covid vaccination status"
