time,tweets,language
2021-04-03,"Vaccine passports 'will last less than a year': Boris Johnson offers to set a time limit on Covid certificates for theatres, sports events and concerts to answer critics' civil liberties fears 
via https://t.co/Y7QqGb9LfE fuck off, Boris  https://t.co/W3y8JFJqHR",English
2021-04-03,2nd covid vaccine ✅,English
2021-04-03,Told my mom I'd help her register to get covid vaccine but she wanted to wait. Then her doctor phoned to tell her she should get it &amp; how to register. She got the vaccine today. Thankful for all the doctors taking care of their patients,English
2021-04-03,"""Emirati officials, however, said Sinopharm had 
proved to be 100% effective against the development of serious disease – an important metric.
...
Sinopharm has not yet released detailed Phase 3 data on the vaccine’s efficacy in a peer-reviewed journal.""

https://t.co/ixyWelGdKZ",English
2021-04-03,@patriottakes Nobody anywhere in the USA was held down for the Covid vaccine. These people are off the chain delusional🙄,English
2021-04-03,Pima County expands COVID-19 vaccine eligibility to everyone 16 and up starting April 5 https://t.co/PcgjzQUvnU via @tucsonstar,English
2021-04-03,"@Mrbigjangles @alison_stewart5 @Pablo76841622 @VanessaMoore1 Just stating the facts....and with a covid virus recovery rate of 99.6%, might be worth fully testing a novel (never before mass trialled on people) vaccine......just saying 🤷🏻‍♂️",English
2021-04-03,Editorial: Vaccine passports must not precede other infringements on our liberties https://t.co/kiJhKlz9TB,English
2021-04-03,@DannyBrennan72 You’ve started sweating the covid vaccine,English
2021-04-03,"West Virginians can go to the website https://t.co/E3S3pDOtd8 for assistance in locating and securing an appointment at one of the new federal pharmacy partners.

Any West Virginians age 65 and older are urged to pre-register for... https://t.co/gHKTRLnaIx https://t.co/7yMTQpUOll",English
2021-04-03,you need an ID to get a COVID vaccine.,English
2021-04-03,Vicky Phelan set to receive Covid vaccine in US https://t.co/H7Qaw2LZpc,English
2021-04-03,"@JoyAnnReid @davidmweissman It would depend on the reasons. My DIL is anti vaccine and was way before Covid. Her mom is a chiropractor and raised her that way. So I wouldn’t be able to see my son or my grandkids. So, I wil make an exception for them. I am fully vaccinated.",English
2021-04-03,@MalSannie @GFJanie Not sure why anyone wouldn't want the vaccine over catching Covid.,English
2021-04-03,Ron DeSantis Announces He Will Make COVID Great Again By Blocking Vaccination Passports https://t.co/ngHzeLAOsC,English
2021-04-03,"@moderatedoggo @TheRealDenene @BuniculaTv @CBSNews And the private sector can fuck off. That's my personal medical information. And the COVID vaccine isn't FDA approved. 

And I know you're not agreeing with me, but you should. Cucking to Corpos is just as bad as Feds.",English
2021-04-03,@leemakwiny Not Covid-19 vaccine for now.,English
2021-04-03,@Back_dafucup @MalteseManatee Thank you science and scientists for the COVID-19 vaccine 💉💉,English
2021-04-03,The UK 🇬🇧 Govt. must lead by example. Vaccine &amp; Covid-19 ‘Apartheid’ is unacceptable in this era &amp; time. As Kenyans 🇰🇪 WE support our Govt decision. Respect is two-way. ⁦@StateHouseKenya⁩ ⁦@BorisJohnson⁩ ⁦@unicorpcapitalv⁩ ⁦@POTUS⁩. We need each other! https://t.co/eZ0ALLtoO3,English
2021-04-03,"See how Tulsa and Oklahoma overall have fared over time in cases, deaths, testing and vaccination programs, among other indicators. https://t.co/c669NRmKlK",English
2021-04-03,"We’re vaccinating over 1% of the US population daily now. 2 consecutive days with over 4 million doses administered.

Help is here. Thank you @WHCOVIDResponse. https://t.co/sCNFtz7RfG https://t.co/jCxlfkl3NK",English
2021-04-03,"Starting Monday, all #Florida residents 16 and up are eligible for the COVID vaccine. Although it should be noted that only Pfizer is approved for 16- and 17-year-olds. Moderna and Johnson &amp; Johnson vaccines are for ages 18 and older.
#GetVaccinated",English
2021-04-03,"@whywouldyou_uk @DanielSuarez86 @Novavax @GSK Not really, vast majority of Israelis who have been infected have the B.1.1.7 strain from UK, which features a different mutation than the B.1.351 strain from South Africa. All of the vaccines have much higher efficacy vs UK than South African variant.
https://t.co/pVuBupYjwz",English
2021-04-03,"@CarlijnJolley @SkyNews The vaccine is safe, and chances of dying from covid are very low.",English
2021-04-03,@PoliticsForAlI @Telegraph I’m declining the vaccine so why am I feeling discriminated against by loved ones even when I’ve followed covid rules the last year but apparently I’m killing people by not having it?! When are you all gonna fucking wake up to this tyranny?! This is how hitler got to power!,English
2021-04-03,"COVID-19 Vaccine Safe For Mom And Baby, New Study Suggests : Shots - Health News - NPR https://t.co/XkzTW6Kl0r via @rhotwire https://t.co/9ea50UdBwX",English
2021-04-03,This is not one of those Covid horror stories https://t.co/bmMnrYR3cs,English
2021-04-03,This week in Covid news: Global inequities in vaccine doses; travel advice from the C.D.C.; and Cuomo’s book. https://t.co/bA5DFPBDhf,English
2021-04-03,"💉VACCINE DATA UPDATE (April 3)💉

📊4.1M doses today; 7-day avg=3.07M/day
🇺🇸US: 162M doses total

⭐️First true 4M+ day in the U.S., and it officially pushes 7-day average over 3M/day. Getting repetitive, but yet another record broken. 

Full data/details: https://t.co/0eOgSRgh2J https://t.co/xjCYZihZM6",English
2021-04-03,"#सुरक्षा_का_टीका
हमने तो लगवा लिया आप भी लगवा लीजिए  Vaccines save lives  The Vaccines COVID-19 Vaccine Side Effects @ Raipur - Capital of Chhattisgarh https://t.co/ZOHgIvA5ev",English
2021-04-03,"https://t.co/JHmUayxP6l
FBI Promises To Hunt Down Anyone Who Lies About Taking COVID Vax As Vaccine Passports Loom",English
2021-04-03,"@ZekeMVP @rodneylavoiejr @Nlechoppa1 I didn’t take the Johnson one, took the pizfer one, and yeah I am different. I’m not safer from covid, something that is killing people but that doesn’t seem to be enough for people like u to take the vaccine",English
2021-04-03,"Sputnik V vaccine for COVID-19. Is now available in Pakistan. @Rs 12,268 for 2 doses.These types of action not only encourage black market practices but will also help rich people to get the vaccince first .Like any other commodity",English
2021-04-03,"The drug companies pushed the mRNA gene therapy nee ""vaccine"" and suppressed therapeutics otherwise they never would've received emergency auth. use!
https://t.co/MwwEqBqsSB",English
2021-04-03,"Vaccine doses:

Today: 4.1 million
Yesterday: 4.0 million
One week ago: 3.5 million
Rolling 7-day average: 3.1 million

This is really really good.

Total shots: 161,688,422
1+ shot: % 31.4
2 shots: % 18.0
https://t.co/H9XHYHyk2y",English
2021-04-03,Texas vaccinations: 8-year-old boy administered COVID vaccine by mistake in Dallas County - WABC-TV https://t.co/ICyP9jwikN,English
2021-04-03,Got the first dose of my COVID vaccine ✨💉✨,English
2021-04-03,"87,000 DOCTORS &amp; NURSES COME OUT AGAINST COVID-19 &amp; VACCINE https://t.co/lTlOusY8oC",English
2021-04-03,"@BrennaCeDria Dani and I had an *awful* case of 'upper respiratory infection' back in Nov 2019 when we were still living in San Diego, honestly suspect it might've been COVID

We'd be able to get a vaccine closer but everywhere in town is booked out for *months*",English
2021-04-03,71 deaths and 163 hospitalised after COVID VACCINE in India https://t.co/53vJmP6sAL,English
2021-04-03,"For the avoidance of doubt. 
I. WILL. NEVER. SUBMIT. TO. A. VACCINE.PASSPORT. EVER. 

...and if you want my very valuable business, you won’t either. #VaccinePassports #Covid_19 https://t.co/Goj81XjPS0",English
2021-04-03,COVID-19: Kenya warns of coronavirus ‘vaccine apartheid’ after UK travel ban | World News https://t.co/9VxDhbf6jO,English
2021-04-03,@NHS struggling to get my 2nd covid vaccine as the first one hasn't been recorded... No one is willing to help me!!! @NHSuk @NHSEngland,English
2021-04-03,"When it is anyone’s time to live, Covid cannot claim them. When it is anyone’s time to die; the vaccine cannot help them. God is the only authority on life and death. -RMS",English
2021-04-03,"Tom Leonard, 65, didn’t know that his second shot of the Pfizer COVID-19 vaccine would be the 100,000th shot administered at the Richmond Raceway. He just knew that he wanted things to get back to normal at the farmer’s market… https://t.co/WCdNi44Nhy",English
2021-04-03,Is getting the COVID vaccine a flex?,English
2021-04-03,@kishkitsch @Balacla27914533 @CP24 @strauss_matt @sdbaral There are always sad deaths of otherwise healthy contributing members of society. To exploit one over the other is a bizarre rationalization.  https://t.co/tA0DASOuBn,English
2021-04-03,Re-launch🚀of the Company &amp; intent to focus on the development of its proprietary drug R-107 for the treatment of vaccine-resistant strains of #COVID19😷as well as other viral infections #R107 is a #nitricoxide-releasing molecule designed to treat vaccine-resistant🫁#COVID $CLAS,English
2021-04-03,Can’t wait to get my Covid vaccine card laminated after getting my second shot for posterity.,English
2021-04-03,"@TheRealPatCash Wanna hear the side effects of ""long covid""
In short... your athletic career is fucked.
Take the damn vaccine!",English
2021-04-03,NYTimes https://t.co/nseLkuMJon,English
2021-04-03,"🔔Seven Die From AstraZeneca Vaccine Complications In UK!

https://t.co/2j9aQy9t22

#COVID19 #covid #Covid_19 #UK #England #astrazeneca #britain #british",English
2021-04-03,Day 2 with covid vaccine: i hear a weird beeping in my head but i'm sure it's nothing.,English
2021-04-03,@jonnbridges @AlekLUHG @HollieWriter @RealRachelFinch @PoliticsForAlI @Telegraph We have given a first dose to quite literally everyone who could die from COVID. Vaccine passports are a morally bankrupt idea that serves no purpose,English
2021-04-03,COVID-19: Dates revealed for UK's first 'vaccine passport' events - and 'traffic light' system for holidays https://t.co/4xMsnXWd1A,English
2021-04-03,Employers can't require Covid-19 vaccination under an EUA - STAT https://t.co/B2GzuhBV1m,English
2021-04-03,Will covid passports require a vaccine????? these industries survive through young people....the majority of us won't be offered the vaccine for months and months https://t.co/Jn6JI3Skzm,English
2021-04-03,"@TammyDuckworth Agreed, the government had to pay outside contracts, instead of useing the USPS,  to deliver the COVID vaccine,  it couldn't be trusted to deal with one of the most important  packages.  Millions to others , that says it all‼",English
2021-04-03,Merkel adamant she'll have AstraZeneca Covid-19 vaccine yet Germany bans it for under-60s: ANGELA Merkel is confusingly adamant she'll have the AstraZeneca Covid jab - as Germany bans it for under-60s over blood clot fears.… https://t.co/IEb8Z96jD7 #guestpost #america #usa https://t.co/dczwPZP28E,English
2021-04-03,Pfizer COVID-19 vaccine highly effective in adolescents https://t.co/J3vywjZRJt https://t.co/DHK3PE4jF0,English
2021-04-03,Just got first COVID vaccine. Other than beeping in left arm no problems,English
2021-04-03,Why are so many people who didn't take covid seriously getting the vaccine first.... Like tf,English
2021-04-03,Justin Trudeau: Don’t Delay 2nd Dose of Covid Vaccine - Sign the Petition! https://t.co/S0u60WsL82 via @CdnChange,English
